Id,Price
13241,182166.8376724849
7032,141734.45852981386
4884,174048.70124192757
903,207146.68557698608
162,167542.86108900997
6566,243853.48579857414
8249,124895.4268205665
13106,197397.18705963873
256,120425.02311399068
7976,164550.07041259308
8575,172087.6889652874
7591,282053.15084403905
3204,221428.06637648254
15804,189517.39760903074
1525,304213.3142167867
9038,203063.01989888863
13628,187786.16427729226
10016,210445.93898753193
10208,237490.98313741802
2008,187445.7847201754
13029,202140.99943379557
5099,125358.59403691653
9923,281071.89774972433
9461,115297.11489394243
11086,188937.32005156833
15057,285160.9736966521
10689,170132.4487482875
2053,207507.59150469914
16630,169467.8204896161
4985,164306.22480767648
13881,298282.39159737626
13225,201418.78079977355
5779,65463.149547266505
10262,192635.43508951657
10762,214701.95415230948
9513,199551.72099849262
11128,162557.52891932716
2074,298857.0780200733
933,197631.30926994988
2780,171884.2126050735
6594,116440.88592747205
15394,315892.8701599998
14863,147219.07946735204
6698,223595.7185012544
1611,257711.68220751296
174,182452.02596474974
5160,235289.23427772225
3295,315585.82916511316
4559,386692.29572473856
8254,181941.66490016706
10228,106216.51218428239
13924,138423.34434943917
15341,237004.3137177225
4353,187348.13620950325
4334,68583.50988481958
1872,160753.04862148603
7823,182367.27058553445
310,140294.4569106182
3704,224084.93815504477
11615,260978.475346269
6605,198159.77453997976
3381,195124.5891468357
2143,145522.39052985088
3191,257895.7091120344
13980,177354.1923317346
15613,168906.86489722293
10943,267270.4102411961
9654,116066.13166181286
16053,445747.6621367106
14931,220833.70208499688
8299,231893.2589832643
2147,174235.90496708185
11567,414754.1486240655
5905,137938.8349096662
11160,113926.12886396264
8275,144795.23541302624
16398,318392.48690301256
11229,187740.98204058316
10309,165505.89223509713
7340,278117.3469263694
7653,163485.9508303465
272,202735.9916130086
9831,235840.8782320053
5016,164151.2098838949
5968,71538.9346341624
796,244058.63720219865
12123,126484.93596579884
16629,179724.26280173424
2637,182184.9203001423
6194,215698.95990165658
6216,355127.8036788129
14346,171594.66541452467
6428,132383.31386275525
2891,256700.19154163994
84,176858.05443070832
9260,201612.3746223315
15250,130801.16215546802
2348,174190.64799023577
10427,276867.0676367833
13230,235334.9448416224
1691,202841.7889092083
8803,131918.086932487
5464,252792.00328201213
10559,115178.65996360431
16787,314414.1818744193
4278,161425.11668887272
6183,155811.83016162735
12775,163847.5818214717
10104,170144.11827683644
13663,172690.18052823975
9404,254527.77302013378
14724,214848.1277302167
10040,175484.62706462757
4646,194258.18279518388
4754,159776.8337873267
3310,223140.33382773635
2003,196514.32147969105
7312,164276.18229260657
10921,225266.39962753947
13419,282666.1725437742
10105,155808.55194674517
2196,440801.86795110663
12659,238336.58451183976
4380,227293.58325961782
10847,150360.91518572153
10805,281875.64925624453
8709,99573.8570587836
8319,176432.61800083716
2215,181880.9201302091
7000,199488.94357054203
7701,107825.16095649789
9678,182894.1085750268
14026,186430.83788907583
7971,170787.05810230362
13734,147989.1277023625
16483,209231.40975192894
6150,214849.69537986166
2931,279291.59142180515
5418,187694.30350592628
1662,500605.79508229345
2441,210608.62514155213
669,131285.49431271196
7734,181645.05992729403
6010,236418.32936716077
266,138832.59384604188
632,140394.91977588
16221,107276.11582153948
11832,177365.35881722253
5035,106527.99060597645
37,112470.96662792897
6168,178739.116183061
11757,180495.8467811393
8086,126720.82568423635
6529,239145.61935532474
15121,180488.0364295669
13904,148995.7351275865
3711,164595.2216717328
16563,122736.30900227392
14494,168504.86892691703
3006,225847.0020689666
15299,111330.81742396085
92,292066.6089054786
8066,174404.84283945625
16071,212684.43509129543
10662,137717.00511971154
3883,222474.14110578588
5511,121801.35535461681
2821,253508.99147366744
9570,191611.3115313065
4326,252434.44388674814
9251,246085.80688537628
9031,203794.34718837598
12689,173023.2132739861
16380,239523.9972384042
1053,254516.77534217614
4568,182282.5002662434
16140,117658.58559583196
14356,395619.5664755331
8466,179815.6992344219
15652,141138.87013210217
3285,113272.3838076499
3198,165676.56982505883
14088,438355.80042953417
2268,123095.13016160931
15472,199275.90751212565
1203,202266.97210870177
7157,358035.2458511588
6886,187231.34989637008
5083,260859.3820746619
7467,112662.24425561249
14068,210491.54074099025
2080,180478.1278905779
10865,148495.64745218548
13516,181294.64923448992
14150,212381.5698466434
7609,102070.17638168969
2144,372857.8444753765
10357,199766.81937046407
2396,267496.9009114218
1526,361045.5597454419
10890,242769.8573356843
8638,438193.25772583386
6050,252425.15598423677
7639,107711.2695269324
10544,193867.0500635564
9577,221987.10690147112
13195,214709.0456164446
3484,233851.78109375085
16668,463364.73527320963
7171,177469.10474584796
8547,218695.14161593132
12735,219421.99454299037
9093,191000.3001398313
15323,210570.40924328126
14897,145876.2384696975
5135,140071.84999961717
5327,190425.32430669165
13133,248578.3692883878
1676,286877.91702383483
16296,286346.13730338187
1095,142155.05259403525
12528,155695.60276499612
7348,278596.0499851145
11663,166193.72035339838
1803,210929.13779916696
1510,228305.9305189019
16045,214884.5262522848
2900,149185.4142103407
3236,168954.86845818118
1318,220854.26124409612
14948,222420.46534594605
7840,284734.5279855068
15325,185229.6370173917
8700,153303.46516046775
15706,200491.97036930828
14449,177960.64097142237
16117,164830.85639145615
4529,204536.57718725756
11199,196546.9846692534
4052,403074.59191237064
821,216509.9386743076
68,241982.1526344428
554,105972.40490463508
452,199688.27602801195
11394,291491.2638732996
11393,169989.34228557983
9535,176613.5227507236
4024,186362.48917365365
10069,223475.3878675887
12007,161042.42094412976
12368,427778.5282461185
1259,354950.1098630561
1124,354080.1610586292
3707,191446.99307230057
8767,168207.29454063575
1919,162207.70044139883
16741,163471.40663053744
6664,289331.471993346
5688,389604.09672892734
7799,163899.4015057036
14843,314465.14459583774
7532,148062.78610668262
8133,144296.15686887645
6264,326183.2428510515
4125,157181.04006438807
2410,168517.1562516775
13607,204436.10654698813
1716,283919.83606078883
1370,139251.05851679886
2273,395849.96277548233
15298,322514.5511062455
4284,251501.98819260343
12303,139676.82456841483
7808,134737.18116057912
2203,146440.1589917531
7237,123807.30035443985
15864,145564.2984411799
2844,142828.42318664314
5729,165823.3642831259
11812,377002.36110769823
1779,149670.08202478883
6442,133443.91764612694
6160,203302.90744875302
8266,203770.46376798413
9903,154871.2221861723
2867,142917.84876480553
6998,181864.4857494621
13932,178683.446934818
12587,169804.663025495
3611,241099.63310798354
2646,274712.2819419962
1890,158612.14961459624
860,254274.16944943304
14187,184029.70349275376
12569,289697.8181426071
1276,88435.51067969801
12025,213929.18223473695
4890,288992.86593981856
14410,282967.5946950245
10352,259763.38187080759
11407,189822.56778189045
10384,173464.38621666282
7622,290857.5815142231
12578,159294.44283357792
15820,168390.67819812306
563,194448.1799698703
15226,170479.4161679212
6396,210683.09528081107
6247,147334.8312456541
3339,160380.84805457006
10975,297967.4798939701
7475,101272.95210509727
11129,205363.77715338767
3051,252633.18791713164
10232,238654.1878557568
14106,182800.95768137672
5502,224762.9710953886
4558,71409.32767408303
4181,146749.31876089887
8426,126582.28208786069
6611,153383.88024476293
14641,135244.20968902233
15539,272345.28843150707
13119,129230.5336202499
11716,171469.3687738864
7316,244862.1377589599
7791,113053.89223877054
13034,302177.2990436895
1068,239016.19899718981
4060,160107.89593627426
10172,223860.12895694558
2591,200336.43141886377
12494,322578.3189685188
7828,298925.78066647326
15284,173473.70307845224
7947,175896.41979128064
16335,218664.14509785853
10234,368231.42187338485
2797,255879.23980196076
5341,241626.19129510396
3059,270918.03158741177
1559,68600.52675277696
15320,266063.73813809326
10284,356441.49567231885
4134,221998.70110884082
4481,232613.41738897708
7222,178662.9606719485
4062,219832.16634579352
2192,219521.35345342738
9637,177341.39103018888
16236,170135.47575497706
4272,165187.77598563625
9406,295802.1207869509
14309,239621.2474368868
1946,292490.5854967052
16235,239070.93748965312
7146,170372.86430854525
16784,208979.67857398983
349,322698.2263790237
6251,170449.264321557
5128,423990.10968953266
11718,187535.67731138875
16721,91244.28499407366
12517,194451.3885919933
15961,184140.56491407924
9428,161131.11950448388
14541,146436.86583245388
10168,109307.43818671569
11270,157653.34642150477
13210,228375.02451404947
11518,163430.79537499222
12612,200988.7736245093
16352,117476.56467645308
9935,127629.43946259283
15521,262017.88676940167
11482,195018.18232442354
11443,177427.40589924957
9459,234903.96925827945
9218,181710.65903784693
854,148576.69372920267
5619,143369.92989303826
9208,170659.3629023697
4391,122272.87018955346
15207,168851.39626119717
7183,185755.17965461363
16442,219543.79912999325
7936,97542.24104528205
10606,400639.5657117465
4979,155307.462047035
4854,283837.76599105215
16476,121082.3378392063
10516,152302.1845774571
16261,276444.7745323216
90,420749.92375058844
5433,182424.84788458023
14338,140147.3638507806
13487,230113.00525844097
8211,475019.8719336758
170,152456.56890072546
14051,97717.31073213859
10686,206291.8161986927
7595,304780.1725871779
6777,394492.52109755186
14661,176751.74889348456
13991,307796.6997133209
16795,175326.66777746435
2740,135471.32297559275
7368,336668.19772344304
2413,243824.62118630507
1852,488185.2353579844
15200,444246.8176935403
8467,328633.680062961
16379,289726.91183172644
3375,179007.33854536538
5945,481230.56284896395
2641,188218.43465892074
2837,311906.5424648419
3498,220970.72545675925
10876,157659.85170754042
1285,213107.25990470557
9285,244012.1974695517
4015,318060.68483452435
2526,183831.0538331459
7814,199811.44236340205
7117,275403.08991276176
12359,136402.97252389687
3303,256736.33932170688
13874,171563.12220440444
5484,200194.35209349587
15067,159851.29940955763
12639,225803.59425373963
3388,230762.61544399266
4256,199787.78007488934
15738,196598.94690680676
14049,187884.34416890002
15780,188731.8316465234
9564,178246.60851130646
11910,209876.47745390135
11315,253779.77419581873
1733,161556.59606728508
3910,354059.96944195015
7552,494247.85395361186
254,194821.2779617018
5222,206523.0710098735
8314,238187.70095828158
16743,136733.88142300383
10335,109338.90912349347
8226,257419.36489155807
12254,219037.663030031
13152,211763.8210013582
15020,203839.97528212942
16349,230189.09692345042
11924,155018.4381979858
12543,187171.14070839333
14114,215263.79289858445
12318,244784.0728945098
15383,178715.70450758722
6679,186638.1721766921
635,183885.4165916597
15993,261120.93010597548
11375,197002.48205981764
11216,177268.86924710366
15401,213897.6828535846
11301,150336.70900640893
13804,268386.9491053308
10839,184992.98647160386
1588,322202.1864868935
3596,192612.32921671995
5816,169296.90580685812
8099,152441.373564995
6551,202197.80094504353
14075,496680.07973363413
13431,212683.97554565585
9481,324148.20211426856
5295,150026.57924311495
15859,336224.39260341227
10634,308867.1632109089
444,231562.84679020557
11686,267934.02476048504
1213,214242.67427726477
13970,144373.82120127635
6849,462156.71151757985
9911,256337.75340986426
5649,147158.57509856424
7184,244604.9295057739
5877,276194.59417974274
1655,370659.5160410141
15301,206861.16627509065
12389,242081.61540444993
5241,269357.1722147747
7048,170018.18376123524
10574,132074.30230210017
8593,156323.8143005886
4752,182277.8391447822
14663,175086.28088396823
10994,200784.21414028452
87,74341.75264426722
5132,118759.22094751634
6372,442726.68062467896
7411,265603.55639598606
3319,250868.7189962675
9355,124734.57542696224
5139,275302.6554151064
56,296628.0403093135
3249,156532.12465375007
5047,77258.37740704052
13238,333761.7379456879
2190,262673.98868157185
15599,178985.72610015798
6542,161081.67017981358
1968,186325.75769737168
5630,194530.39252869302
9157,278278.6084874799
789,189400.46540254433
1413,267365.95877819724
12514,217092.08561444108
13459,146808.90571718712
1345,224988.26768095672
4034,204441.6273360201
15169,144622.16347804014
6770,245466.93947506347
3334,188427.66283849347
12998,157812.02527950978
15870,227608.75706647482
1871,178988.02128214366
5770,163429.4806871064
13196,105445.55003911002
7633,200990.0425090368
10699,212000.3109777755
15470,195663.85965079404
1903,502241.8901953162
13860,229563.56539161116
7649,278147.22166736977
11043,214275.54701063945
2922,230908.02472927398
7538,287824.9003323955
9477,113570.45841917387
117,503273.8619160703
1457,245503.68025246632
7082,172744.51987537055
3053,269391.0293797619
12522,116592.16802920595
5744,456805.9712185469
13566,385767.5078172755
1464,144944.25399756926
3852,129390.90943948766
9557,235718.22113890783
14719,420850.9959820015
13978,125181.87639389202
3286,148992.11598462396
13019,323593.9461179959
1421,144973.6783501824
13502,185902.13871516715
14811,133411.25264812706
9297,284948.0281425843
7749,498060.72001876525
16555,140327.9326699538
14576,183756.4706910819
12766,147121.6448603089
4679,187202.82530028175
10033,197072.06701933136
11231,238752.1982503165
15112,145777.28734104778
10617,181283.84040869604
2175,173679.87366937363
16502,474197.3399351933
10106,192690.0187448818
12561,153659.20702385492
15907,300647.9065731795
8069,115428.77713180298
8316,133067.67048590592
12343,243924.91814466022
12092,146184.7634436276
1527,171434.76777770306
10010,204428.3697540329
655,108266.78567879126
10549,144768.941276231
3248,118028.7081827714
13499,328629.56550339697
14959,203288.56537741885
6070,155536.25013524457
11360,227610.48227017617
12102,206481.2467261239
11870,286953.3911737234
3713,110582.52728447398
3230,149909.89486756732
7742,232486.5326968187
15092,336889.02678147895
8728,300650.1058095623
3386,145341.95875198586
9409,149034.32947410387
16545,248669.16609223039
3127,161616.10615009168
11344,173717.90492611242
2112,235583.26359486792
7310,197584.6575793591
6313,226712.3690677244
3681,396710.55091356003
5114,345455.7401003538
270,155937.61923369014
14350,179717.34762839304
12223,356794.8128013546
1066,184130.41838178283
16116,366332.9100006531
11410,501623.8591418606
4088,166765.70032374305
5956,188891.88480402876
14669,164566.05272660698
13871,138620.11563381043
4126,250903.7177926683
12114,201955.88376119736
16607,153607.17896653098
4266,219118.67500121295
13518,183949.9381965291
11856,262157.1568174231
3885,250641.79800308813
8891,152966.61018681125
4964,177386.76517097437
7696,140418.28733189128
6894,231288.76219963506
9766,151438.49261922672
4800,157402.53100985324
2840,195101.25127974196
4743,173803.72725900073
13562,507919.54305032233
8301,200166.4554501401
5405,175861.65133137375
1535,163953.1019783866
9073,129653.148878983
1698,337980.29088685644
12262,230166.51757584416
6794,182570.07036555314
12701,169183.01781114392
8432,176431.3568227398
13540,132927.14543831453
8629,149288.40527774487
1440,180112.43490224716
8596,202142.89850212506
9575,277605.03587324405
14976,95253.17076818166
3149,219029.12400107746
5157,185020.5015632499
10748,180226.55774452453
9719,365023.04394803056
6376,174438.70543869358
9733,171182.58554184705
4749,209437.56117627508
4994,379360.7272619498
538,196125.40410494004
5512,128207.46958188202
9778,154030.1136936944
9761,127826.08301940846
3174,407920.1226946942
13429,184808.30937853002
10467,71966.47908195833
14129,199468.837961657
13608,175712.49501962916
11106,144755.05365466242
12048,177373.8620144074
1054,333585.2474612279
3582,235313.448825705
1566,155200.84933925318
11529,139242.98748971848
11859,143968.6721752451
10582,153398.60487753517
14907,511000.1454900737
14039,171453.13498520828
10489,149816.18170866452
3331,306439.0454158065
10153,243711.8291190944
5271,168497.77633362586
11871,355845.97919803485
776,127175.54419712783
3994,136835.86375478725
9433,68555.2957042825
14275,141185.3816125878
8030,233062.365045285
8169,271955.98133930523
8053,198905.8744768281
4822,239251.3857552847
13197,232924.8181444658
13634,236669.4810805527
8951,194039.84927704756
12176,231734.26467526171
15471,140379.87457661895
14962,130624.4491473368
12512,139016.02335393737
8697,499720.60139394266
7095,231237.93706035844
13639,196895.13517171668
16660,172469.41126583898
5848,150338.9705869886
5386,180696.74214765985
10880,305300.9467701869
3954,182005.24644792784
13426,284880.50237839925
5966,213832.18222081967
16315,292889.9690274822
7455,172559.55448988528
11071,232631.64821046966
14740,217711.23951412822
16087,193999.52370371734
8931,249041.15084712126
15289,156909.53230516688
16089,230869.02440988037
12128,195535.69715005343
4724,214170.83502302304
8585,201786.24278446657
7188,241780.5900348764
5423,148828.15720836015
10488,195389.58658372372
5980,217454.8933042336
8376,245166.81818853776
12397,135138.88600183802
16496,202826.79019555272
4891,223731.47141935295
9710,137546.8862642947
6339,176108.1972373546
244,221935.57625997596
5002,236301.88807897025
5358,177480.8053971634
7636,152739.56282611217
9361,324252.4482716855
3601,109533.76655991988
15755,156680.73973132286
172,184880.8665815632
3037,320653.9041538443
577,221479.30762534364
3607,171363.98670516358
2515,111257.40209898865
10413,155087.99624136448
10511,226734.8591593858
4637,420609.90827543417
12736,283298.93984547013
9534,240980.55156374737
11641,175257.50368636925
10419,260012.3769500572
15313,154015.48524873873
14915,206293.8809844474
12409,377104.39072390104
9405,117912.23377098337
14066,198466.97508352506
14108,202037.86745185222
11931,233722.37262168116
11464,294954.63330522174
926,150318.2770389948
11190,221021.15403281723
10260,182798.8061373044
12712,198489.8302101832
1234,218575.39732362886
11608,100416.76105204363
3776,250287.95447118298
4881,193997.28486315065
10266,228082.8049348085
3262,239780.58241931823
3576,365876.79917539546
16604,491122.4308399334
8041,156284.9749358223
10691,248863.5567738351
8357,194036.30032847822
11661,143814.52474704906
4453,238993.67513819557
15936,219050.46639678976
8463,242575.5231644684
15770,232057.9671064446
466,165671.68489086485
14965,87498.00406317235
11227,170134.20219393895
9894,271869.6348110042
11746,201513.081727156
4118,157942.78380800888
756,334166.12791512674
15589,169036.7008426079
109,311284.7273057287
5778,214537.53544065007
1731,86731.66177063643
3450,148213.89665223818
2961,199370.61400932874
222,170010.87815066573
11454,366189.24965833814
7339,184592.76362315248
12096,101173.95969577585
14074,195672.28566173106
4058,477158.4259564724
6603,263992.76829111384
3289,123951.61894793261
16681,279658.28652227035
8200,303886.6896781726
3343,349414.9635320345
7802,178618.34975446333
2082,385993.54765694315
217,263398.78851220314
1720,167118.21981330364
7224,232163.65999100183
6176,139531.07266576067
12571,242554.71970722402
16666,286586.49569151795
8908,197142.27808185748
6914,184068.8453189359
5428,209969.41462089962
381,180778.53687072042
3991,167683.19752249998
16365,242216.92213290965
1046,200533.28092813835
391,152560.3430670648
9212,338764.66217274085
3022,185629.86399945564
9961,110504.6293207985
6764,248064.29096334206
7720,174616.23787811134
4809,233302.21206131054
8877,306386.2817422266
7817,185840.71662365602
10614,115594.86553753764
5553,269338.6314209566
16488,131429.2583518352
11002,146607.49377397576
13592,309127.599887228
15050,241812.6073274924
13553,275584.85585971834
9041,194947.71098934647
5461,442181.78976369253
16274,436615.7613976879
2138,128557.33732623672
6245,164509.60404070464
8245,161161.7055609272
6491,217416.90346018563
13218,196124.56117137813
13101,104451.10127607534
10462,144465.27380446132
4079,181613.11928359896
1506,442760.6291101242
14107,128924.42857509917
12215,268811.26844855334
11576,343147.6116926531
10567,215410.0383237729
12713,211583.1943482187
1468,432291.5539049061
2549,253567.95431124765
4172,230206.18356682922
12380,251162.91236606796
3513,106777.84399037418
8165,307552.39913356415
1127,217573.40022632244
14601,415936.2639623209
15526,329858.3194581266
986,277147.60367061314
14968,215621.10994639405
9348,222679.2223583212
6317,275582.2210826447
7497,88785.56760186848
5079,354594.7854981435
528,173799.10379946802
10964,150138.18018411656
5812,306132.5236305413
11022,205274.75042863577
16251,140033.85559443512
5863,112682.75231590906
8664,221089.78805768452
5396,216364.95647898913
6917,261560.47969752838
12776,124727.10627363417
473,243325.41337334964
13333,201528.17242414027
13023,200320.0615050211
7357,229086.5886919541
10955,418524.99521410814
11914,380689.95495984924
12535,156785.95692714734
11205,194426.06272054196
13209,187891.49681416957
16119,317819.21359628387
2174,249842.25780484144
4834,206998.62340074626
10151,180114.80587882872
5584,205551.35849783872
6672,215466.50881002125
12858,264925.93140066037
5106,163295.33136090278
8884,181244.09235069144
13766,148313.52988263502
12556,124159.02486475764
12910,229646.95791145094
6258,131452.98843766178
7100,234699.56030832286
1793,179587.3362671375
3335,182566.97778456743
12835,199424.95684885935
10591,151156.019617695
15707,224531.64763817406
16389,161827.5028959323
7440,357731.83562926995
6293,175843.22107423274
3937,200589.02456046725
16527,201160.47117346272
5102,235606.34827829912
10734,340956.0495921326
7986,159874.1841164072
6495,92006.13442380741
9571,237639.55756702143
5131,201871.31092729216
10761,307468.6878018925
143,397329.6252339897
13829,173391.87612924795
13662,248109.44901881623
1771,148303.63000336665
5448,205582.29264229452
8594,160867.0386379857
12038,292529.92507561325
16471,179214.85664980955
16764,150091.73084739223
1282,168804.17942687578
15101,271726.70192236314
9473,136069.19110875265
2324,383629.96444519237
14448,240896.85563400033
6000,70283.73278452795
2077,133569.4320701229
12960,226542.34227544724
15837,199997.6409831881
8805,236169.62672429375
9987,240847.74545622445
1580,280424.2610768549
11089,125354.16413873913
10926,229099.69567935832
12773,427533.91989017534
6490,282947.3127179016
10858,126987.17237530294
2831,133646.3076148838
16326,157894.11316549435
371,217109.081874258
8852,186389.4991941282
6713,267384.50563329575
4230,191945.7753284107
3639,220509.79375629834
3642,191432.41462377086
5149,206805.8173548311
2861,189081.182166946
13300,82210.99122887175
2807,406551.7384805727
5919,100063.95873403402
12716,499083.4598575519
4271,235946.07759406738
16055,245825.39723202516
3747,220442.9022032408
5857,285115.9983213444
6884,339180.4024933725
16027,279139.0274839721
3512,291645.49060083734
5181,185153.86848196294
16732,254872.64575175452
1908,181682.78534408624
12082,171174.33011553658
7286,132430.18744985596
8216,135794.8666536288
6929,318007.863064687
3950,330506.83480399766
12479,177463.55606426735
877,132547.91749398372
1366,189710.24385472768
384,135217.45928447272
5767,192163.3862465929
6910,154518.64780434043
187,211387.21153440594
10164,254640.95102773063
8603,265101.93200831587
15834,209513.1952595147
3078,131560.9982076031
3479,258145.19036635596
6671,224742.33623089344
6078,165084.64398316026
16271,129427.94756730318
16191,167164.7252680787
11544,186707.86675178164
7781,184863.54727392175
14918,272166.3759995798
6238,210542.3387539984
12989,190681.35130055324
11907,180789.79875626866
9696,151954.67968667342
14084,328110.7344204235
3895,148816.8179523749
4367,171561.02014193742
8453,65260.58278658907
7638,338428.9387713082
8373,242088.5043736933
4674,187339.81043729515
15787,147048.48233618826
5903,266951.65439399995
13679,189615.01596436172
9018,348875.37890765374
15823,247869.59006186857
13289,152635.70228343963
9896,187306.78770126723
14436,193069.3969146168
5547,250765.5921532685
4048,421237.7875587709
16579,208739.89449160537
8550,199906.71846170817
9385,263347.6159317003
5242,153826.85795385926
31,199853.67458420448
6144,272811.70758081024
3990,199017.76166047365
2523,86534.60551140597
12608,278752.04157280154
7234,168101.42085334472
15264,211657.76652979557
9623,188842.9017733985
3161,332633.19606890314
7425,101685.51481610637
13021,281244.09464422497
4044,144697.67911343335
15411,241732.31381899
979,282158.29075971997
5514,241689.0424703018
4817,168185.25288437944
2115,189581.9929074725
10571,271089.30412072
8992,238978.64732993185
15546,175798.23197013236
11359,141353.98209676714
11972,176941.46319798141
12838,161771.60444125775
5948,127101.71183716944
422,295096.99504573364
4855,139461.6034111703
16197,112979.39216080692
8926,468106.5635435562
5703,186216.54156283583
8848,220618.99313679818
7039,304810.2277754506
3806,160100.7961977867
15154,225208.31688210674
13132,174811.7993099015
7438,200682.0527322366
4398,234927.9976305118
2440,192614.9583329073
3751,139431.51281227398
1476,182344.26409834414
2264,313914.3175818792
16444,169636.84103434582
10704,185506.5437191302
4033,146320.40249466535
4508,115772.79539613119
16290,236545.92416077855
10387,211735.3115317206
5457,149973.05702520927
4910,282309.81899554114
7451,207063.33462752073
10732,172892.7943652506
8015,119860.6039556938
6148,186870.7259987017
5892,255911.13870371316
7825,224622.49943489366
6851,225680.43140074558
6633,189809.77929933972
2139,253081.41695918664
10213,260828.31143789948
2830,189510.0487337892
13907,135735.5720711714
15897,353823.0118947129
8311,179598.01009017837
14230,184636.1827904267
3878,192383.20743989837
13732,167995.89881093038
12110,180074.93507767294
10675,402414.12466072314
12946,123847.64302613797
16754,212309.6548140407
4394,267749.59165727155
16728,169322.99445468883
14378,306991.9988198228
9949,174053.74508330016
994,175279.0643662631
13258,143405.65165484507
5883,350811.4131557704
6933,356224.0460353254
13193,218268.86097989348
13286,162271.17873127805
13407,373725.78987464093
7512,129104.44350719893
7221,193494.4090675186
14428,132334.09857206073
1740,189534.78559058264
3,139420.71692473005
12952,212168.01140292644
11537,135165.0670412412
2558,140313.9939346294
14081,265473.2704284399
3517,202738.51619089194
7149,228294.7380439108
15777,115252.39143119451
8995,249737.77722899962
826,412624.9473062535
509,278888.87996429775
14875,338887.28749641054
6591,159290.19097539986
11283,108112.3978044001
9897,244740.4313273072
14902,191433.4194971391
14291,226095.08798450208
3162,224040.62233824685
4206,181587.88186253596
11580,200847.0581520959
2007,230870.01769935602
14939,357495.9807252749
13572,285772.23238017334
